"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
9.954933629E0	-1.123756170E-2	-1.238059998E-2	-1.817988992E0	1.818065878E0
9.962990161E0	-1.576727480E-1	5.443382263E-2	-1.739381313E0	1.747361179E0
9.971046692E0	-4.773752689E-1	2.857980728E-1	-1.238740206E0	1.357956179E0
9.979072707E0	-8.057662249E-1	4.925584793E-1	-7.371134758E-1	1.198002229E0
9.987129238E0	-8.223032355E-1	6.078395844E-1	-6.528834105E-1	1.213222288E0
9.995185770E0	-7.967764139E-1	6.607980728E-1	-9.912527800E-1	1.433209273E0
1.000324230E1	-6.386046410E-1	6.258335114E-1	-1.274686217E0	1.557019083E0
1.001129883E1	-4.064052105E-1	4.601287842E-1	-1.332334757E0	1.466969528E0
1.001935537E1	-2.135790586E-1	3.243427277E-1	-1.158465147E0	1.221824749E0
1.002741190E1	-2.481704950E-2	3.016929626E-1	-1.037565470E0	1.080822203E0
1.003543791E1	1.541806757E-1	4.369382858E-1	-1.083389044E0	1.178311744E0
1.004349444E1	4.950539768E-1	2.840127945E-1	-1.424072862E0	1.534185524E0
1.005155097E1	6.954836845E-1	1.709079742E-1	-1.966578007E0	2.092925261E0
1.005960750E1	7.009791136E-1	5.728244781E-2	-2.014241219E0	2.133499633E0
1.006766404E1	4.350709021E-1	8.269786835E-2	-1.700103402E0	1.756837273E0
1.007569005E1	6.648212671E-3	2.235059738E-1	-9.704333544E-1	9.958614434E-1
1.008374658E1	-2.336376309E-1	3.092765808E-1	-2.507455349E-1	4.616404113E-1
1.009180311E1	-3.170578480E-1	3.705692291E-1	2.664232254E-2	4.884230194E-1
1.009985965E1	-2.285631299E-1	4.426975250E-1	-3.191218376E-1	5.916594884E-1
1.010791618E1	3.627848625E-2	4.560794830E-1	-8.943856359E-1	1.004614498E0
1.011597271E1	1.254766881E-1	3.557357788E-1	-1.465229154E0	1.513006549E0
1.012399872E1	1.966363788E-1	3.936748505E-1	-1.975289106E0	2.023712630E0
1.013205526E1	2.224747539E-1	4.673080444E-1	-2.352484226E0	2.408745287E0
1.014011179E1	1.338630915E-1	4.976654053E-1	-2.546790123E0	2.598409150E0
1.014816832E1	1.275960207E-1	4.798774719E-1	-2.481124401E0	2.530324372E0
1.015622485E1	1.482294798E-1	3.731517792E-1	-2.535467863E0	2.567062818E0
1.016428138E1	5.575901270E-2	3.285808563E-1	-2.613282204E0	2.634448391E0
1.017230740E1	8.208352327E-2	3.081312180E-1	-2.689696312E0	2.708532592E0
1.018036393E1	-4.886078835E-2	3.235578537E-1	-2.969059944E0	2.987037665E0
1.018842046E1	-3.333525658E-1	5.089559555E-1	-3.087675095E0	3.147045851E0
1.019647699E1	-6.447556019E-1	7.875337601E-1	-3.113077641E0	3.275236114E0
1.020453352E1	-9.235029221E-1	9.150362015E-1	-3.372252703E0	3.614171715E0
1.021255954E1	-9.046005011E-1	9.254531860E-1	-3.606863499E0	3.832000778E0
1.022061607E1	-1.004393935E0	9.176464081E-1	-3.594692707E0	3.843526735E0
1.022867260E1	-1.056165338E0	8.157510757E-1	-3.344819307E0	3.601215244E0
1.023672913E1	-8.186824322E-1	6.199264526E-1	-3.419211864E0	3.570092367E0
1.024478566E1	-5.133600235E-1	4.230537415E-1	-3.664664507E0	3.724550836E0
1.025284219E1	-3.170917332E-1	3.196496964E-1	-3.426605225E0	3.456059383E0
1.026086821E1	-2.353121489E-1	1.876974106E-1	-2.783075333E0	2.799305348E0
1.026892474E1	-3.645093441E-1	9.357166290E-2	-2.133414030E0	2.166351343E0
1.027698127E1	-5.466839075E-1	1.902370453E-1	-1.604655743E0	1.705864438E0
1.028503780E1	-4.848682284E-1	1.521062851E-1	-1.481396437E0	1.566131835E0
1.029309433E1	-4.624937475E-1	9.209060669E-2	-1.400281668E0	1.477555378E0
1.030115086E1	-3.117430806E-1	5.611228943E-2	-1.420036554E0	1.454935103E0
1.030917688E1	-3.076473176E-1	1.140146255E-1	-1.391159773E0	1.429325617E0
1.031723341E1	-2.216632664E-1	1.701250076E-1	-1.340924621E0	1.369728426E0
1.032528994E1	4.137874395E-2	3.924369812E-3	-1.348562598E0	1.349202980E0
1.033334647E1	2.627529502E-1	-2.123394012E-1	-1.408262372E0	1.448216159E0
1.034140301E1	3.917009830E-1	-3.207292557E-1	-1.359133005E0	1.450358384E0
1.034945954E1	3.575611115E-1	-4.006242752E-1	-9.155169129E-1	1.061376925E0
1.035748555E1	3.050898910E-1	-4.792795181E-1	-5.199442506E-1	7.701498048E-1
1.036554208E1	1.829915941E-1	-3.416271210E-1	-1.217262745E-1	4.062170592E-1
1.037359862E1	2.339515090E-1	-1.771535873E-1	-7.447957993E-2	3.027604827E-1
1.038165515E1	7.039178163E-2	-3.133678436E-2	1.431365609E-1	1.625579037E-1
1.038971168E1	1.971957684E-1	-7.650375366E-2	2.286158204E-1	3.114549546E-1
1.039776821E1	1.121019572E-1	-6.837081909E-2	5.300798416E-1	5.461007748E-1
1.040579422E1	5.250465125E-3	1.936626434E-2	8.750112057E-1	8.752412408E-1
1.041385076E1	1.483726948E-1	-5.303192139E-2	4.889855981E-1	5.137448359E-1
1.042190729E1	2.930430174E-1	-1.280193329E-1	-5.971062183E-2	3.253129539E-1
1.042996382E1	4.955382347E-1	-1.841726303E-1	-6.041648984E-1	8.028031666E-1
1.043802035E1	4.623396993E-1	-1.855564117E-1	-8.382079005E-1	9.750803372E-1
1.044604636E1	1.561348587E-1	-1.028900146E-1	-9.860545397E-2	2.113941456E-1
1.045410290E1	-1.229569539E-1	1.095561981E-1	5.819276571E-1	6.047815897E-1
1.046215943E1	-2.966958582E-1	1.642313004E-1	9.027504921E-1	9.643437164E-1
1.047021596E1	-2.898413241E-1	1.519975662E-1	7.720621824E-1	8.385650045E-1
1.047827249E1	-3.014139831E-1	1.782073975E-1	3.908184171E-1	5.247354580E-1
1.048632902E1	-1.527424455E-1	1.638936996E-1	1.629685760E-1	2.770381854E-1
1.049435504E1	-1.598798856E-2	-1.785850525E-2	1.317254305E-1	1.338885022E-1
1.050241157E1	1.609362662E-1	-2.427825928E-1	-7.796353102E-2	3.015330517E-1
1.051046810E1	2.844264507E-1	-3.481721878E-1	-8.403784037E-2	4.573670701E-1
1.051852463E1	2.482537478E-1	-1.903829575E-1	-1.352261901E-1	3.408250523E-1
1.052658116E1	-8.056771755E-2	-6.429672241E-3	2.499121428E-1	2.626567663E-1
1.053460718E1	-4.069516063E-1	2.037591934E-1	8.909218907E-1	1.000434523E0
1.054266371E1	-6.728731394E-1	4.357089996E-1	1.400030851E0	1.613284531E0
1.055072024E1	-8.542889953E-1	5.027570724E-1	1.457015038E0	1.762233577E0
1.055877677E1	-7.916527987E-1	4.863595963E-1	1.242679596E0	1.551616057E0
1.056683330E1	-7.473898530E-1	5.541896820E-1	1.050125360E0	1.403025684E0
1.057485932E1	-5.301226377E-1	4.928722382E-1	1.019884825E0	1.250647077E0
1.058291585E1	2.183029056E-2	5.069160461E-2	5.318611860E-1	5.347172352E-1
1.059097238E1	3.826918900E-1	-2.599544525E-1	1.418441534E-1	4.838896196E-1
1.059902891E1	4.799824953E-1	-2.975873947E-1	3.981885314E-1	6.910105353E-1
1.060708544E1	2.826423645E-1	-1.747007370E-1	8.744644523E-1	9.354651955E-1
1.061514197E1	-1.654655933E-1	1.253929138E-1	1.540264845E0	1.554193694E0
1.062316799E1	-4.733462930E-1	3.703870773E-1	2.084762335E0	2.169672163E0
1.063122452E1	-5.735001564E-1	4.668712616E-1	2.124619484E0	2.249639784E0
1.063928105E1	-4.097016454E-1	3.742933273E-1	1.832602620E0	1.914780221E0
1.064733758E1	-3.294928074E-1	3.442201614E-1	1.850639105E0	1.910999248E0
1.065539412E1	-2.964284420E-1	3.167896271E-1	2.083310127E0	2.128005304E0
1.066342013E1	-3.667988777E-1	2.080917358E-1	2.280979633E0	2.319636108E0
1.067147666E1	-3.385537863E-1	1.760320663E-1	2.339780569E0	2.370691685E0
1.067953319E1	-1.537181586E-1	1.822595596E-1	2.083210945E0	2.096810831E0
1.068758972E1	2.719695568E-1	1.260967255E-1	1.649045229E0	1.676072192E0
1.069564626E1	4.574593902E-1	-1.868343353E-2	1.539011240E0	1.605669256E0
1.070370279E1	3.239611685E-1	-9.150218964E-2	2.014707565E0	2.042638016E0
1.071175932E1	2.178498507E-1	-1.139612198E-1	2.312837601E0	2.325868329E0
1.071978533E1	-7.081249356E-2	4.409313202E-2	2.642875433E0	2.644191591E0
1.072784186E1	-5.550196022E-2	1.111593246E-1	2.652040958E0	2.654949737E0
1.073589840E1	3.763940930E-2	-2.525901794E-2	2.287012100E0	2.287461276E0
1.074395493E1	1.279972941E-1	-3.931140900E-2	1.971770525E0	1.976311640E0
1.075201146E1	1.354579777E-1	1.152133942E-2	1.895683289E0	1.900551692E0
1.076006799E1	8.633724600E-2	5.992221832E-2	1.970043182E0	1.972844376E0
1.076809400E1	9.536898136E-2	9.609317780E-2	1.906614542E0	1.911415223E0
1.077615054E1	1.646694690E-1	5.080127716E-2	1.624592423E0	1.633706628E0
1.078420707E1	8.395531774E-2	9.708404541E-4	1.641135097E0	1.643281425E0
1.079226360E1	-4.088467360E-2	6.657600403E-3	1.751395583E0	1.751885375E0
1.080032013E1	-2.959449030E-2	3.858566284E-2	1.542651296E0	1.543417541E0
1.080837666E1	-1.071002036E-1	9.648513794E-2	1.339782715E0	1.347515328E0
1.081640268E1	-5.590163171E-2	1.586246490E-1	9.330518246E-1	9.480888561E-1
1.082445921E1	-6.796455383E-2	1.197757721E-1	5.680083036E-1	5.844645833E-1
1.083251574E1	-2.784048766E-2	8.069133759E-2	2.647886276E-1	2.782071207E-1
1.084057227E1	-3.559446335E-2	4.144001007E-2	1.282340288E-1	1.393851011E-1
1.084862880E1	-1.237181574E-1	7.384014130E-2	2.541155815E-1	2.921186021E-1
1.085668533E1	-1.714189351E-1	-2.799510956E-2	2.567670345E-1	3.099959475E-1
1.086471135E1	-2.115650624E-1	-1.205024719E-1	5.050885677E-2	2.486599404E-1
1.087276788E1	-1.751357615E-1	-2.894115448E-2	-1.442614794E-1	2.287389337E-1
1.088082441E1	-7.714855671E-2	-7.689952850E-2	-3.685492277E-1	3.843097326E-1
1.088888094E1	2.699629031E-2	-8.537578583E-2	-6.167975664E-1	6.232632369E-1
1.089693748E1	6.843494624E-2	-1.113309860E-1	-6.477552652E-1	6.608061849E-1
1.090499401E1	4.523687810E-2	-8.193397522E-2	-4.217956066E-1	4.320544933E-1
1.091302002E1	-5.834887177E-2	1.018905640E-2	-1.435033083E-1	1.552469233E-1
1.092107655E1	-5.390344560E-2	1.455764771E-1	2.173423767E-3	1.552508161E-1
1.092913308E1	-2.845233306E-2	2.781114578E-1	-7.695579529E-2	2.899615710E-1
1.093718962E1	-7.455357909E-2	3.264102936E-1	-2.588829994E-1	4.232284528E-1
1.094524615E1	-7.797536254E-2	4.511995316E-1	-2.031023502E-1	5.009109094E-1
1.095330268E1	-7.423545420E-2	5.041160583E-1	-2.164782286E-1	5.536304963E-1
1.096132869E1	-5.902750790E-2	5.929346085E-1	-2.226063013E-1	6.360890362E-1
1.096938522E1	1.579290442E-2	6.073274612E-1	-3.329204321E-1	6.927713007E-1
1.097744176E1	2.626505308E-2	6.596117020E-1	-5.030915737E-1	8.299870974E-1
1.098549829E1	6.101823971E-2	7.832670212E-1	-6.371495724E-1	1.011528561E0
1.099355482E1	2.647007443E-2	9.498310089E-1	-6.911102533E-1	1.174952336E0
1.100161135E1	6.056743115E-2	1.071235657E0	-6.009045839E-1	1.229756303E0
1.100966788E1	-3.531213850E-2	1.104417801E0	-5.415194035E-1	1.230540081E0
1.101769390E1	-1.488010138E-1	1.186032295E0	-2.985324860E-1	1.232045451E0
1.102575043E1	-7.752645761E-2	1.289558411E0	-1.318535805E-1	1.298597941E0
1.103380696E1	2.096636221E-2	1.361718178E0	-3.420317173E-1	1.404172952E0
1.104186349E1	2.149167210E-1	1.330586433E0	-6.124773026E-1	1.480465434E0
1.104992002E1	3.935768604E-1	1.356794357E0	-8.463045359E-1	1.646822711E0
1.105797655E1	3.530367613E-1	1.354410172E0	-9.636527300E-1	1.699319997E0
1.106603308E1	1.610669047E-1	1.577546120E0	-7.245969772E-1	1.743454928E0
1.107405910E1	1.182721630E-1	1.714373589E0	-7.602176070E-1	1.879094440E0
1.108211563E1	-1.047476381E-1	1.855572701E0	-7.527604699E-1	2.005185887E0
1.109017216E1	-4.426482022E-1	2.101899147E0	-3.178576231E-1	2.171393774E0
1.109822869E1	-8.434377909E-1	2.257015228E0	1.638811827E-1	2.415028383E0
1.110628523E1	-9.126797915E-1	2.399916649E0	6.525599957E-2	2.568431947E0
1.111434176E1	-7.843343019E-1	2.408761978E0	-2.058117390E-1	2.541588684E0
1.112236777E1	-5.699684620E-1	2.226486206E0	-5.796306133E-1	2.370248198E0
1.113042430E1	-2.596811652E-1	2.047369957E0	-8.330495358E-1	2.225562755E0
1.113848084E1	-2.848156169E-2	1.945744514E0	-7.535144687E-1	2.086747941E0
1.114653737E1	1.864541471E-1	1.758366585E0	-7.503202558E-1	1.920832809E0
1.115459390E1	4.399038553E-1	1.554404259E0	-8.365206718E-1	1.819190709E0
1.116265043E1	7.837886214E-1	1.271518707E0	-1.138715029E0	1.878232239E0
1.117067644E1	3.977053463E-1	1.197138786E0	-8.415542841E-1	1.516418290E0
1.117873298E1	-1.673230529E-1	1.486991882E0	1.406067610E-1	1.502967772E0
1.118678951E1	-1.521060318E-1	1.548823357E0	7.096357346E-1	1.710430621E0
1.119484604E1	-6.807078421E-2	1.223641396E0	8.589966297E-1	1.496598512E0
1.120290257E1	-9.453326464E-3	9.760665894E-1	8.774570227E-1	1.312526639E0
1.121095910E1	8.006137609E-2	9.980983734E-1	5.636901855E-1	1.149067801E0
1.121901563E1	1.386040151E-1	9.976339340E-1	2.554011345E-1	1.039093008E0
1.122707216E1	2.857613564E-1	9.342889786E-1	-3.028066158E-1	1.022862305E0
1.123509818E1	4.456995726E-1	8.991870880E-1	-6.616438627E-1	1.202064112E0
1.124315471E1	3.644171357E-1	8.760204315E-1	-8.023927212E-1	1.242596364E0
1.125121124E1	3.575408161E-1	8.413543701E-1	-8.334059119E-1	1.237044068E0
1.125926777E1	2.688992023E-1	7.258062363E-1	-6.640555263E-1	1.019838818E0
1.126732430E1	1.626132578E-1	5.507478714E-1	-2.717587948E-1	6.353102644E-1
1.127538084E1	1.986794174E-1	4.092655182E-1	1.082164049E-1	4.676350773E-1
1.128343737E1	1.686132252E-1	2.360839844E-1	3.170344830E-1	4.297405389E-1
1.129146338E1	1.214646846E-1	1.989135742E-1	3.251886368E-1	4.000849024E-1
1.129951991E1	1.023456901E-1	1.946907043E-1	4.263031483E-2	2.240456525E-1
1.130757644E1	-6.708711386E-3	1.804838181E-1	-2.621841431E-2	1.825015634E-1
1.131563298E1	8.245791495E-2	1.899929047E-1	-1.431152821E-1	2.517510586E-1
1.132368951E1	-1.751783490E-2	1.154956818E-1	-1.740124226E-1	2.095863790E-1
1.133174604E1	-8.404943347E-2	9.844017029E-2	-5.545687675E-2	1.408198834E-1
1.133977205E1	-1.228990927E-1	7.095336914E-3	1.006213427E-1	1.589942936E-1
1.134782859E1	-1.744030714E-1	-8.201122284E-2	7.227635384E-2	2.058303751E-1
1.135588512E1	-1.189524010E-1	-1.951227188E-1	-2.918033600E-1	3.706369517E-1
1.136394165E1	1.299218386E-1	-3.919506073E-1	-8.370132446E-1	9.333253101E-1
1.137199818E1	1.930535585E-1	-5.933761597E-1	-9.707067609E-1	1.153965580E0
1.138005471E1	1.582401544E-1	-6.390180588E-1	-7.982300520E-1	1.034676395E0
1.138808073E1	-2.360664308E-2	-5.913095474E-1	-7.514908314E-1	9.565263844E-1
1.139613726E1	-9.375073016E-2	-5.460681915E-1	-8.437737823E-1	1.009422540E0
1.140419379E1	-1.584085077E-1	-6.084852219E-1	-7.433211803E-1	9.735881561E-1
1.141225032E1	-2.615734041E-1	-6.825838089E-1	-5.165628791E-1	8.950857556E-1
1.142030685E1	-3.960542083E-1	-6.463146210E-1	-3.210464120E-1	8.231964066E-1
1.142836338E1	-3.645264208E-1	-7.559356689E-1	-3.927332461E-1	9.265838600E-1
1.143638940E1	-2.574303150E-1	-9.037332535E-1	-7.312979102E-1	1.190714405E0
1.144444593E1	-1.936500669E-1	-1.015275002E0	-9.515028596E-1	1.404863470E0
1.145250246E1	-2.201822400E-1	-1.097560883E0	-9.124699831E-1	1.444202749E0
1.146052848E1	-2.862697542E-1	-1.117138863E0	-7.505828738E-1	1.375981199E0
1.146858501E1	-2.788501084E-1	-1.227465630E0	-5.945326686E-1	1.392084174E0
1.147664154E1	-2.649798393E-1	-1.306571007E0	-5.142528415E-1	1.428915007E0
1.148469807E1	-3.717060983E-1	-1.330528259E0	-6.242449880E-1	1.515965922E0
1.149275460E1	-4.791306853E-1	-1.347142220E0	-7.342558503E-1	1.607323871E0
1.150081113E1	-4.925744236E-1	-1.325181007E0	-8.773543835E-1	1.663876492E0
1.150886766E1	-3.882243931E-1	-1.448906898E0	-1.166108489E0	1.899962733E0
1.151689368E1	-4.767600298E-1	-1.423826218E0	-1.149225950E0	1.890846770E0
1.152495021E1	-5.667756796E-1	-1.412783623E0	-9.273601770E-1	1.782467148E0
1.153300674E1	-6.118912697E-1	-1.511603355E0	-5.550733805E-1	1.722632314E0
1.154106327E1	-3.783011138E-1	-1.799423695E0	-2.762631774E-1	1.859397405E0
1.154911980E1	-2.137133330E-1	-2.041646004E0	-1.692744792E-1	2.059768347E0
1.155714582E1	-1.711212695E-1	-2.171273232E0	-1.737975031E-1	2.184929177E0
1.156520235E1	-7.053031027E-2	-2.205076694E0	-9.330847859E-2	2.208176674E0
1.157325888E1	-4.585427791E-2	-2.279533386E0	-1.909665912E-1	2.287977997E0
1.158131541E1	2.761910111E-2	-2.310866833E0	-3.876155615E-1	2.343312646E0
1.158937194E1	8.557926863E-2	-2.346947670E0	-4.010305703E-1	2.382501353E0
1.159739796E1	8.055369556E-2	-2.320756435E0	-3.556337357E-1	2.349228530E0
1.160545449E1	1.319600493E-1	-2.340044498E0	-4.830787778E-1	2.393028795E0
1.161351102E1	9.173414111E-2	-2.318618774E0	-5.826061964E-1	2.392454420E0
1.162156755E1	5.261003971E-2	-2.280351639E0	-3.687964082E-1	2.310580491E0
1.162962409E1	-4.626403004E-2	-2.253947735E0	-1.820528805E-1	2.261761261E0
1.163768062E1	-1.540872753E-1	-2.143657684E0	-2.517597079E-1	2.163884033E0
1.164570663E1	-1.737973541E-1	-2.002157688E0	-4.003158510E-1	2.049169029E0
1.165376316E1	-1.301975697E-1	-1.898840904E0	-7.002364397E-1	2.028023486E0
1.166181970E1	-1.238400191E-1	-1.848042965E0	-7.570129633E-1	2.000916734E0
1.166987623E1	-1.380668581E-1	-1.777907372E0	-5.207241774E-1	1.857732690E0
1.167793276E1	-1.197226495E-1	-1.731585503E0	-4.901305437E-1	1.803593584E0
1.168595877E1	4.359233379E-2	-1.697163582E0	-5.389401317E-1	1.781213345E0
1.169401530E1	2.232993394E-1	-1.813549042E0	-6.113143563E-1	1.926792143E0
1.170207184E1	3.519928157E-1	-1.783844948E0	-6.816738844E-1	1.941824149E0
1.171009785E1	4.049557447E-1	-1.694247246E0	-5.826046467E-1	1.836815467E0
1.171815438E1	3.235470653E-1	-1.532875061E0	-6.764903665E-1	1.706466487E0
1.172621091E1	5.189020187E-2	-1.232687950E0	-6.113091111E-1	1.376920842E0
1.173423693E1	-1.157075763E-1	-9.994983673E-1	-6.132478714E-1	1.178328554E0
1.174229346E1	-2.766324282E-1	-8.666810989E-1	-4.403304458E-1	1.010718818E0
1.175034999E1	-3.337912261E-1	-8.101663589E-1	-3.146540821E-1	9.310173485E-1
1.175840652E1	-3.550153673E-1	-7.772779465E-1	-1.782743633E-1	8.729138936E-1
1.176643254E1	-2.088368088E-1	-7.154016495E-1	-1.543527246E-1	7.610762750E-1
1.177448907E1	-1.002316177E-1	-7.659492493E-1	-3.051533103E-1	8.305679818E-1
1.178254560E1	3.843290359E-2	-7.301807404E-1	-4.226893783E-1	8.445752259E-1
1.179060213E1	3.121624887E-2	-5.290966034E-1	-4.590125382E-1	7.011491854E-1
1.179865866E1	-2.066197060E-2	-3.447027206E-1	-5.404925346E-1	6.413883867E-1
1.180671519E1	1.163330302E-2	-3.015651703E-1	-5.298074484E-1	6.097317591E-1
1.181474121E1	-1.039281413E-1	-2.727832794E-1	-3.075221181E-1	4.240066382E-1
1.182279774E1	-1.256396174E-1	-2.151679993E-1	-1.141406298E-1	2.740632495E-1
1.183085427E1	-1.640126109E-1	-1.168355942E-1	-2.144579291E-1	2.941817397E-1
1.183891080E1	-5.975494161E-2	-1.238641739E-1	-2.394539118E-1	2.761361304E-1
1.184693682E1	-3.047931008E-2	-1.021785736E-1	-1.940143108E-1	2.213842859E-1
1.185499335E1	-6.337839365E-2	-7.340621948E-2	-1.157813668E-1	1.510318468E-1
1.186304988E1	-6.212795526E-2	-3.944396973E-3	-2.966403961E-2	6.895938180E-2
1.187110641E1	-2.489982843E-1	1.923685074E-1	9.090948105E-2	3.275214832E-1
1.187916294E1	-4.439775348E-1	5.226831436E-1	5.464446545E-2	6.879678318E-1
1.188721948E1	-3.822254241E-1	6.995458603E-1	-1.753975153E-1	8.162260556E-1
1.189527601E1	-1.681992412E-1	6.438245773E-1	-5.934062004E-1	8.915895860E-1
1.190333254E1	-6.738090515E-2	4.301080704E-1	-6.329976320E-1	7.682572100E-1
1.191135855E1	5.018383265E-2	2.744216919E-1	-4.809217453E-1	5.559778837E-1
1.191941508E1	1.376538873E-1	1.552162170E-1	-4.218058586E-1	4.700647286E-1
1.192747161E1	2.291176617E-1	7.466602325E-2	-3.362637758E-1	4.136946276E-1
1.193552815E1	1.325252950E-1	1.523218155E-1	-1.199193001E-1	2.348308494E-1
1.194358468E1	1.247780323E-1	2.684240341E-1	2.595186234E-3	2.960198548E-1
1.195164121E1	1.429978758E-1	3.294963837E-1	1.303505898E-2	3.594247795E-1
1.195969774E1	2.065592408E-1	3.715887070E-1	1.162010431E-1	4.407352601E-1
1.196772376E1	2.204769701E-1	4.429283142E-1	2.999690771E-1	5.785991990E-1
1.197578029E1	1.354590058E-1	5.771522522E-1	5.181461573E-1	7.873558946E-1
1.198383682E1	3.723171353E-2	7.644948959E-1	6.239105463E-1	9.874730458E-1
1.199189335E1	2.134013474E-1	8.846769333E-1	3.078571558E-1	9.607129851E-1
1.199994988E1	3.487216532E-1	9.900569916E-1	-5.939555168E-2	1.051355064E0
1.200797590E1	3.005610108E-1	1.121655464E0	-1.475020647E-1	1.170557457E0
1.201603243E1	2.489329576E-1	1.308435440E0	-2.310100794E-1	1.351790137E0
1.202408896E1	2.246418595E-1	1.421258926E0	-3.204212189E-1	1.474147434E0
1.203214549E1	2.105814517E-1	1.491536140E0	-2.449849844E-1	1.526119998E0
1.204020202E1	2.236310691E-1	1.497691154E0	-1.073088646E-1	1.518092501E0
1.204825855E1	1.377576441E-1	1.585529327E0	2.161713839E-1	1.606116585E0
1.205628457E1	1.511871666E-1	1.752081871E0	3.458098173E-1	1.792270312E0
1.206434110E1	2.395735681E-2	1.946722031E0	3.528490067E-1	1.978586122E0
1.207239763E1	-4.182159901E-4	2.054603577E0	3.899432421E-1	2.091279934E0
1.208045416E1	1.460750401E-2	2.202980042E0	3.257483244E-1	2.226981458E0
1.208851069E1	-2.377480268E-4	2.310745239E0	2.208362818E-1	2.321273849E0
1.209656723E1	6.451703608E-2	2.399538994E0	2.327841520E-1	2.411667119E0
1.210459324E1	5.174976587E-2	2.461780548E0	2.175899744E-1	2.471919680E0
1.211264977E1	1.078678071E-1	2.499386787E0	1.464745998E-1	2.505997723E0
1.212070630E1	2.063027024E-2	2.559867859E0	3.552663326E-2	2.560197493E0
1.212876284E1	6.326894462E-2	2.602758408E0	-1.214109659E-1	2.606356635E0
1.213681937E1	7.828268409E-2	2.589971542E0	-3.327550888E-1	2.612433103E0
1.214487590E1	1.818813384E-2	2.615275383E0	-3.802906275E-1	2.642842617E0
1.215290191E1	-1.691313088E-2	2.662019730E0	-3.387665749E-1	2.683542041E0
1.216095844E1	-6.770151854E-2	2.632042885E0	-8.606386185E-2	2.634319690E0
1.216901498E1	-2.495250106E-2	2.513317108E0	3.422331810E-1	2.536633411E0
1.217707151E1	-1.259350926E-1	2.389197350E0	6.610203981E-1	2.482150598E0
1.218512804E1	-1.957886815E-1	2.410269737E0	6.632345915E-1	2.507511423E0
1.219318457E1	-1.278043985E-1	2.478322029E0	3.923109770E-1	2.512433471E0
1.220124110E1	-1.068221033E-1	2.365995407E0	1.088620424E-1	2.370906192E0
1.220926712E1	-1.252896339E-1	2.385122299E0	8.527982235E-2	2.389932744E0
1.221732365E1	-1.715305895E-1	2.320476532E0	1.910406351E-1	2.334637146E0
1.222538018E1	-1.358573586E-1	2.219829559E0	2.640031576E-1	2.239597768E0
1.223343671E1	-2.067877352E-2	2.051996231E0	2.637597322E-1	2.068981716E0
1.224149324E1	4.373057187E-2	1.936616898E0	2.385096550E-1	1.951738770E0
1.224945822E1	1.563639939E-1	1.785037994E0	2.915139198E-1	1.815431273E0
1.225748424E1	2.030310333E-1	1.673757553E0	3.371684551E-1	1.719409350E0
1.226554077E1	2.462405115E-1	1.540344238E0	3.573504686E-1	1.600310632E0
1.227356678E1	2.525539398E-1	1.401927948E0	3.740782738E-1	1.472793271E0
1.228162331E1	9.994447231E-2	1.385405540E0	3.754026890E-1	1.438841405E0
1.228964933E1	-4.816457629E-3	1.419068336E0	4.207259417E-1	1.480131231E0
1.229770586E1	-5.131751299E-2	1.373688698E0	4.381153584E-1	1.442774824E0
1.230576239E1	-3.808701038E-2	1.261219978E0	3.727853298E-1	1.315710970E0
1.231381892E1	5.207446218E-2	1.139327049E0	2.809638977E-1	1.174614229E0
1.232187545E1	5.003625154E-2	1.065498352E0	3.539742231E-1	1.123871930E0
1.232993198E1	1.188978851E-1	9.438114166E-1	4.299026728E-1	1.043902776E0
1.233798852E1	2.208481580E-1	8.913831711E-1	2.896916866E-1	9.629429578E-1
1.234601453E1	3.018478453E-1	8.434638977E-1	9.677922726E-2	9.010603128E-1
1.235407106E1	3.952500820E-1	7.739839554E-1	2.915835381E-2	8.695539087E-1
1.236212759E1	4.300433993E-1	6.183910370E-1	7.653129101E-2	7.571009434E-1
1.237018413E1	5.596468449E-1	5.060482025E-1	1.566886902E-2	7.546753525E-1
1.237821014E1	5.528205633E-1	4.561719894E-1	3.021359444E-2	7.173676327E-1
1.238626667E1	3.708439469E-1	4.758815765E-1	3.049521446E-1	6.760061526E-1
1.239432320E1	8.683571219E-2	5.915107727E-1	6.940544844E-1	9.160442470E-1
1.240237973E1	-6.369125843E-2	6.495542526E-1	8.550758362E-1	1.075700697E0
1.241040575E1	5.870148540E-2	6.021499634E-1	6.375803947E-1	8.789420928E-1
1.241846228E1	2.264038622E-1	4.640665054E-1	2.851928473E-1	5.898740462E-1
1.242651881E1	2.349975407E-1	3.768301010E-1	2.526447773E-1	5.109345875E-1
1.243457534E1	1.458010972E-1	3.235883713E-1	3.652942181E-1	5.093203900E-1
1.244263188E1	1.214085519E-1	2.825088501E-1	4.505865574E-1	5.455085082E-1
1.245065789E1	1.543154120E-1	1.718997955E-1	3.746292591E-1	4.401248322E-1
1.245871442E1	1.711130738E-1	3.963851929E-2	2.570332289E-1	3.113149161E-1
1.246677095E1	2.293709219E-1	-8.060741425E-2	1.156802177E-1	2.692405761E-1
1.247482748E1	2.029623687E-1	-1.241788864E-1	-1.432464123E-1	2.777294611E-1
